CERTIFICATE stable_transitivity_mu8_v1 n=8 classes=96 target=13/20
# CLASS <source-index> tournament=<mask> dual=<edge-indices> primal=<order-index:num/den,...>
CLASS 3937 tournament=250933203 dual=0,2,4,5,8,11,12,13,15,16,17,18,19,21,22,23,24,25,26,27 primal=61:1/360,720:1/20,1122:1/20,1176:13/360,4332:1/20,6729:1/20,8236:11/360,8435:1/20,11096:17/360,12661:29/360,17776:1/36,18816:17/180,19896:1/20,20217:1/20,21390:7/360,23596:1/90,23800:1/72,26505:1/20,29733:11/360,29745:1/20,30867:13/360,33074:13/360,36154:1/45,38162:1/90,38179:1/20
CLASS 4085 tournament=265679827 dual=0,1,2,3,4,5,8,9,11,14,16,17,18,19,20,21,22,24,25,27 primal=1021:1/20,1080:3/170,1156:1/20,2977:13/340,4332:13/340,4512:1/170,6069:1/20,7802:1/68,7839:1/20,9514:1/17,12661:1/85,12733:7/170,13280:3/85,13284:1/85,13871:11/340,15120:1/20,17341:1/20,17776:23/170,18816:13/340,23524:1/20,29014:1/20,29697:3/340,30882:9/340,35760:3/170,37305:1/20,37482:3/170
CLASS 4102 tournament=265675731 dual=0,1,2,3,4,5,8,9,11,14,16,17,18,19,20,21,22,24,25,27 primal=34:1/20,1024:1/20,1080:3/280,3456:19/560,4332:13/280,4512:11/280,6624:9/560,7802:1/35,7839:1/20,11837:1/280,12661:3/80,13280:1/70,13288:1/280,13472:1/20,13545:1/20,14062:19/560,15120:1/56,17776:6/35,18816:1/80,23524:1/20,26078:1/80,29014:1/20,29472:9/280,35482:1/140,36154:11/140,37482:1/20
CLASS 4110 tournament=184017875 dual=0,1,2,3,4,5,7,8,9,11,12,16,17,19,21,23,24,25,26,27 primal=1314:1/20,2893:1/110,3073:1/22,4802:1/22,5972:1/220,5982:1/20,6720:3/220,7206:1/20,8072:1/220,12184:1/20,12661:9/110,13545:2/55,14848:2/55,17597:1/20,17778:1/22,18816:19/220,23556:1/20,26102:1/220,28990:1/220,30261:3/220,30721:1/20,31249:1/20,35760:1/20,36183:7/220,38233:2/55,39064:1/20
CLASS 4124 tournament=265743315 dual=0,1,2,3,4,5,9,11,12,13,14,16,18,19,20,21,22,24,25,27 primal=489:1/140,1176:11/140,2952:1/70,4332:1/20,6069:1/20,6796:1/20,11821:1/20,12348:3/140,12708:1/35,15120:1/35,16153:1/28,16354:1/70,17860:1/70,18816:3/70,20610:1/20,23713:1/70,23800:17/140,26078:1/28,26232:1/20,26240:1/70,26445:1/20,29472:3/140,29745:1/28,32149:1/20,35288:1/140,36348:1/70,37449:1/20
CLASS 4141 tournament=265743251 dual=0,1,2,3,4,5,9,11,12,13,14,16,18,19,20,21,22,24,25,27 primal=2882:1/20,2952:1/20,3456:1/20,5913:1/20,6069:1/20,6994:1/20,12708:1/20,13264:1/20,16152:1/20,17859:1/20,23800:3/20,26445:1/20,29706:1/20,32149:1/20,35288:1/20,37440:1/20,37449:1/20,39064:1/20
CLASS 4181 tournament=265741235 dual=1,2,4,6,7,9,10,12,13,15,16,17,18,19,20,21,22,24,25,27 primal=34:1/20,489:1/70,1080:1/20,1170:1/70,2882:1/60,2941:13/420,2952:1/210,3456:3/140,5040:1/70,11851:1/30,12709:11/84,13264:11/420,15552:1/210,15607:2/105,17343:1/20,19027:1/70,20610:1/35,20686:13/420,23616:1/28,27873:1/28,27936:1/28,28965:1/20,29436:1/28,31114:19/420,31148:1/70,34564:1/42,35288:1/70,36292:13/84
CLASS 4419 tournament=267253163 dual=0,2,3,4,5,6,7,8,9,10,11,14,16,17,18,20,22,24,25,27 primal=32:1/20,372:1/1000,1020:1/20,1252:3/2000,4200:1/20,5913:39/2000,8257:97/2000,11557:3/2000,11827:23/500,12753:97/1000,13504:49/1000,15378:1/20,18061:73/500,19929:3/400,21279:69/2000,21337:1/20,24796:39/2000,24978:1/250,29560:7/250,31264:61/2000,31594:7/100,33008:19/1000,34566:61/2000,35298:1/20,35643:31/2000,36966:13/1000,37470:9/500
CLASS 4423 tournament=265156075 dual=0,1,2,4,7,8,9,10,11,14,15,16,17,18,19,20,21,24,25,26 primal=35:1/56,1021:1/20,1035:1/280,1230:3/140,1266:3/280,2169:1/56,2259:11/280,3702:13/280,4506:3/140,6185:9/280,6236:9/280,8565:1/56,9520:3/280,11811:13/140,12765:11/280,13926:9/280,15378:3/280,18061:4/35,21172:1/35,23137:1/20,23524:11/280,25778:1/280,31261:1/20,31548:13/280,34928:1/20,35504:1/35,36156:13/140
CLASS 4448 tournament=267316651 dual=0,1,2,4,5,6,7,8,9,10,12,14,15,16,17,18,20,23,25,27 primal=32:1/20,480:1/32,481:1/20,2169:5/384,3786:43/960,5913:1/20,6486:5/192,8173:1/192,11827:1/240,11978:151/960,13504:23/960,15368:67/1920,17655:43/960,19488:5/384,21328:29/960,21393:19/320,23645:1/20,24395:3/80,24400:1/20,29436:23/960,29616:11/240,32324:1/192,32434:1/20,33008:19/960,35656:29/1920,36156:1/80,36498:1/20,37492:1/480
CLASS 4452 tournament=265219563 dual=0,1,2,4,7,8,9,10,12,14,15,16,17,18,19,20,21,23,25,26 primal=504:1/70,2235:3/70,4200:1/14,4344:1/70,6185:1/20,6236:1/20,6648:1/140,7996:1/20,8800:1/28,11811:1/10,12873:3/140,12885:1/20,14792:1/70,15274:3/70,15368:1/20,18064:1/20,23053:1/20,24711:1/70,25660:13/140,29436:1/140,30426:1/70,32269:1/140,32434:1/20,34928:1/20,36301:1/20
CLASS 4721 tournament=251622811 dual=0,1,2,4,5,6,7,8,9,11,12,13,14,15,16,19,22,24,25,26 primal=9:29/620,1021:3/310,2190:1/20,2208:33/620,2593:1/20,6533:1/310,6546:29/620,6930:1/20,9360:1/20,12098:14/155,12753:1/62,13902:1/20,14704:6/155,15367:1/155,17762:1/124,17772:1/20,18771:1/310,21279:27/620,22770:1/62,23560:5/124,26992:69/620,29560:21/620,30244:7/620,30317:1/124,30600:1/310,31612:1/20,38617:4/155,39600:21/620
CLASS 4724 tournament=249525723 dual=1,2,3,5,7,8,9,11,13,14,15,16,19,20,21,22,23,24,26,27 primal=96:69/760,1386:9/760,2190:1/20,3111:1/760,4692:3/152,5956:23/760,6546:29/760,6916:23/760,14330:11/760,14649:1/20,14704:13/380,14826:37/760,15276:3/152,15417:1/20,17718:37/760,18041:7/380,18770:17/380,18803:3/152,21281:27/760,21345:1/190,23524:3/190,23566:23/760,27083:1/20,27237:3/95,30330:61/380,38313:1/20
CLASS 4750 tournament=250576283 dual=0,1,2,4,5,6,8,9,12,13,14,15,18,19,20,22,23,24,25,26 primal=172:1/35,381:1/70,720:3/70,2523:1/7,5976:1/120,6930:1/20,7092:1/24,8862:1/60,8970:1/20,10008:1/84,11992:1/20,12184:1/20,12476:1/120,14028:1/42,14330:37/840,14856:3/140,17731:1/140,19491:1/40,21279:19/168,21410:1/28,30129:5/168,30721:1/20,32416:1/28,33008:4/105,35432:17/840,37124:1/70,37802:11/420
CLASS 4755 tournament=200240603 dual=0,1,2,5,7,8,9,11,12,13,14,15,17,18,19,20,23,25,26,27 primal=1056:1/20,1320:1/20,2773:27/640,2952:1/640,4392:9/320,6275:1/160,6528:7/640,8400:1/20,8892:1/20,11872:1/20,12442:1/160,12816:1/20,13941:3/320,13986:9/320,15408:3/80,15469:1/128,17857:7/320,19928:7/160,23198:111/640,26121:9/640,29149:1/80,32434:1/20,32500:1/20,32509:5/128,34732:5/128,35282:1/20,35656:9/320
CLASS 4803 tournament=260009371 dual=0,1,2,4,5,6,7,8,9,11,12,13,14,15,17,19,22,23,25,26 primal=1:9/320,374:1/160,2190:3/320,5913:7/320,5970:1/20,6930:9/320,8640:3/64,12098:1/80,12395:7/320,12549:1/320,14562:1/20,15274:1/20,15368:3/320,15519:1/20,18489:1/20,18803:1/20,19170:11/320,21279:41/320,24480:1/20,27184:1/20,29140:1/80,30690:1/20,33793:13/320,35298:1/64,35353:33/320,35649:9/320
CLASS 4806 tournament=257916315 dual=0,1,2,4,5,6,8,9,11,13,14,15,18,19,21,22,23,24,25,26 primal=1:11/250,978:9/500,1011:1/20,2212:77/1000,2882:1/20,6402:49/500,6404:1/40,6879:2/125,6930:1/20,9613:19/1000,11795:1/250,14330:2/25,15180:2/125,15409:1/500,15519:9/500,17334:1/40,17731:3/500,18571:19/1000,18771:1/20,19170:1/20,21281:43/1000,24480:31/1000,27041:1/20,29130:17/500,29409:23/500,33349:13/1000,33793:17/500,36330:4/125
CLASS 4808 tournament=257785307 dual=0,1,2,5,8,9,11,13,14,15,16,17,18,19,21,22,23,24,25,27 primal=2224:37/1980,2970:19/660,4470:1/90,6530:13/330,6916:1/20,6969:2/45,8565:1/90,9270:1/396,9520:1/20,9874:7/180,11348:1/180,12048:113/990,12873:1/20,13926:1/36,15170:2/45,15270:8/495,15519:1/396,17952:1/90,20211:1/20,21530:4/495,21543:1/20,23524:1/20,25801:23/660,30690:233/1980,34928:67/1980,35019:2/495,35432:7/180,37520:91/1980
CLASS 4886 tournament=267773403 dual=1,2,4,5,7,8,9,10,11,12,13,14,16,17,18,19,21,22,25,26 primal=1020:3/70,1024:1/20,2218:1/70,3520:3/140,4332:1/14,6156:1/28,8236:1/20,11825:1/20,13264:11/140,15429:1/20,17779:1/20,18771:1/20,19484:3/140,21057:1/20,21130:1/35,23857:2/35,29176:1/20,30152:1/140,31104:3/70,31218:1/140,31492:1/35,34564:1/140,35288:1/20,36162:1/20,37177:1/28
CLASS 4921 tournament=251063771 dual=0,2,4,5,7,8,9,11,12,14,15,16,18,19,22,23,24,25,26,27 primal=397:3/110,1024:3/110,1188:3/110,2166:1/110,5912:1/20,6165:1/40,6987:1/44,8236:1/20,8449:7/440,8653:1/20,8839:1/20,12661:21/440,13264:3/88,13277:9/220,14799:13/440,15274:3/440,15368:1/20,17778:7/440,19491:57/440,19896:1/40,20610:1/44,23800:1/20,29706:3/440,30424:2/55,30472:1/20,35288:1/440,35656:21/440,36154:1/20
CLASS 4943 tournament=267838907 dual=1,2,4,6,7,8,9,10,11,12,13,14,16,17,18,19,20,22,25,26 primal=50:1/20,397:1/60,1024:2/45,2592:1/45,2602:1/20,3400:1/45,3456:1/180,3608:1/20,5976:1/36,6222:1/30,12417:1/20,12878:1/20,13264:17/180,15368:1/90,17857:1/20,19026:1/30,19506:7/45,21128:1/36,24496:1/30,29149:1/180,29424:1/20,29436:1/180,29692:1/20,30252:1/180,31104:2/45,31161:1/90
CLASS 5029 tournament=249525707 dual=0,1,2,3,4,5,8,10,11,13,15,16,19,20,21,22,23,24,26,27 primal=96:51/400,2212:1/100,6913:1/20,7940:3/100,9672:1/200,12091:1/40,12098:9/400,12765:9/200,13902:9/400,14704:9/200,14826:1/80,15276:1/20,15417:11/400,18041:1/20,18045:1/20,18576:1/400,18771:1/25,19201:1/200,21272:11/400,21281:1/20,23524:1/10,28914:1/40,30330:3/80,31544:1/20,33936:1/50,37906:1/50,38343:1/20
CLASS 5047 tournament=249521611 dual=0,1,2,3,4,5,8,10,11,13,15,16,19,20,21,22,23,24,26,27 primal=96:1/20,2212:1/20,7938:1/20,11821:3/20,12098:1/20,14650:1/20,18041:1/20,18045:1/20,21180:1/20,21281:1/20,24400:1/20,28914:1/20,30317:1/20,30840:1/20,31548:1/20,33936:1/20,36248:1/20,38343:1/20
CLASS 5163 tournament=265156067 dual=0,1,2,4,7,8,9,10,11,14,15,16,17,18,19,20,21,24,25,26 primal=619:1/20,1021:1/20,4200:1/20,6185:1/20,8020:1/20,8565:1/20,11811:3/20,12765:1/20,15378:1/20,16850:1/20,21348:1/20,23941:1/20,28156:1/10,31261:1/20,34928:1/20,35282:1/20,40032:1/20
CLASS 5172 tournament=183498211 dual=0,1,2,3,4,6,7,8,9,10,11,14,16,18,20,23,24,25,26,27 primal=77:1/20,376:2/55,609:7/220,3605:27/220,3714:1/110,6200:1/220,6453:1/44,7112:7/220,8449:1/55,12684:1/55,12765:9/220,14701:3/20,17298:1/55,17778:9/220,18041:1/20,19836:1/20,19929:1/110,20773:1/220,21062:1/20,23076:1/20,23112:1/55,23114:1/55,23524:1/110,23941:1/20,28597:3/110,31218:1/44,34992:3/220,37121:7/220
CLASS 5188 tournament=267316643 dual=0,1,2,4,5,6,7,8,9,10,12,14,15,16,17,18,20,23,25,27 primal=32:1/20,504:13/410,1024:19/410,3786:1/20,6770:1/20,8448:4/205,8801:21/205,11827:1/20,11868:1/20,11978:21/820,13504:6/205,13633:3/164,14696:23/820,17656:1/20,17883:23/820,18673:3/82,21252:9/410,21328:1/20,21393:1/41,23616:3/164,24406:1/20,29152:9/410,29436:3/820,32434:5/164,35282:13/410,35377:5/82,38163:17/820
CLASS 5192 tournament=265219555 dual=0,1,2,4,7,8,9,10,12,14,15,16,17,18,19,20,21,23,25,26 primal=969:1/20,3786:1/20,4201:7/180,6185:1/20,6770:2/75,6900:7/300,8449:1/20,8880:1/25,11811:11/100,12885:1/20,13427:2/225,14696:1/30,15274:1/900,15368:1/50,18379:71/900,20169:1/50,20643:1/50,23053:1/20,23130:1/36,24500:7/300,25725:1/60,25778:2/75,29152:3/100,35282:2/75,36633:61/900,37492:3/100,40032:3/100
CLASS 5197 tournament=248446435 dual=0,1,2,3,4,6,8,9,10,14,15,16,18,19,20,21,23,24,25,26 primal=1350:1/40,3616:1/40,4492:1/40,4778:1/80,5932:3/80,6853:1/20,8449:1/20,8956:1/40,11273:1/20,11760:1/40,11811:1/20,14688:1/40,14696:1/80,15309:3/80,17028:3/80,18365:1/80,18673:1/80,20250:3/80,21262:1/80,23053:3/16,23763:1/40,31593:9/80,32441:1/80,34928:1/20,37800:1/40,40032:1/40
CLASS 5251 tournament=257879523 dual=0,1,2,4,8,9,10,11,12,13,15,16,18,20,21,22,23,25,26,27 primal=489:3/124,1056:3/620,1350:1/310,5960:3/62,6770:3/620,6853:1/20,6993:1/20,7996:29/620,8232:1/124,11198:1/62,11811:7/155,12878:4/155,15648:1/20,18081:12/155,20169:1/62,20760:117/620,23053:11/310,23713:4/155,25801:1/620,29152:1/20,29692:1/20,32272:1/20,32344:9/620,33162:9/310,34928:21/620,36633:1/20
CLASS 5282 tournament=256769507 dual=0,1,2,3,4,5,8,9,10,14,15,17,18,19,20,21,23,24,25,26 primal=627:7/220,1252:15/308,6200:1/20,6209:3/220,6272:4/35,9517:1/385,9603:1/20,9676:1/770,11811:1/20,11964:5/308,17304:13/1540,18088:73/1540,20250:1/20,21171:1/20,21348:1/770,23059:19/140,25292:3/220,25785:7/220,29464:1/20,29491:2/385,32081:15/308,32800:3/220,33216:3/1540,34992:2/55,35298:2/55,37467:2/55,37470:1/20,37736:1/220
CLASS 5713 tournament=266271383 dual=0,2,3,4,5,6,7,8,9,10,12,13,15,16,18,20,21,22,25,26 primal=841:3/100,1440:3/100,1808:1/25,1812:1/100,1813:1/20,2970:1/25,5913:1/20,7683:1/25,10248:1/100,12849:1/20,12854:1/100,13185:1/20,13617:1/100,14690:1/100,14704:1/20,16144:1/50,16354:1/25,18190:1/50,18720:1/20,23763:1/20,26370:2/25,26440:1/25,32131:3/100,33729:1/20,34608:1/50,35432:1/20,35538:1/50,37900:1/20
CLASS 5740 tournament=267254423 dual=0,2,3,4,5,6,7,8,9,10,11,13,15,17,18,20,21,22,25,26 primal=1:1/20,32:1/20,1440:1/20,1818:1/40,6273:1/20,7803:1/100,13161:1/200,13504:1/20,13716:9/200,16144:1/20,16186:1/200,17332:1/20,18208:1/50,19590:1/200,20310:3/200,24553:3/200,26121:7/200,26370:27/200,29206:1/200,30498:1/20,33036:3/100,33061:9/200,33208:3/200,35432:1/20,35478:3/100,37179:11/100
CLASS 5747 tournament=250477271 dual=0,1,3,5,7,8,9,10,11,13,15,16,17,18,20,22,23,24,26,27 primal=61:1/20,1543:11/788,1898:59/1970,2970:1/20,4464:77/1970,6060:137/1970,6284:5/394,9816:57/3940,11912:1/20,13492:6/985,13981:7/197,16144:43/3940,18225:461/3940,20310:1/20,20331:8/197,23524:39/788,24136:173/3940,26418:43/3940,30439:7/197,30498:59/788,33036:1/20,33936:1/1970,34995:37/3940,35432:77/1970,36224:57/3940,37179:44/985,38233:147/3940
CLASS 6413 tournament=266138613 dual=0,1,2,3,7,8,9,10,11,14,15,16,17,18,19,20,21,23,24,26 primal=3456:3/40,3546:1/20,4200:1/20,6018:1/20,6800:1/20,7824:1/20,9511:1/20,10249:1/40,11811:1/40,12301:1/20,12960:1/20,17341:1/10,19020:1/20,19041:1/20,23524:1/20,24390:1/20,25131:1/40,25269:1/40,29026:1/20,36720:1/20,38092:1/40
CLASS 6536 tournament=266299349 dual=0,1,2,3,4,5,7,9,10,11,12,13,15,18,19,20,21,24,25,26 primal=1:1/20,1932:1/60,3456:1/20,3546:1/20,6018:1/20,6777:9/100,8072:13/300,8109:1/100,12030:1/75,12740:1/20,12816:11/300,17776:1/20,18301:13/150,23301:2/75,24096:1/20,27138:13/150,30301:1/25,31336:11/300,35352:1/150,36120:1/20,36168:1/20,38081:1/150,38113:1/20
CLASS 6537 tournament=266172373 dual=0,1,2,3,4,5,7,9,11,14,15,16,17,18,20,21,22,24,25,27 primal=678:1/35,3456:1/420,6018:1/20,6076:4/315,6777:2/45,7824:1/20,9663:1/180,12048:11/315,12740:1/126,13681:3/140,16149:1/35,16874:3/140,17341:1/21,18301:191/1260,20768:19/1260,20823:1/140,23524:1/20,23629:1/1260,23691:17/1260,27160:1/180,29026:1/20,30304:1/20,30330:47/420,31336:47/1260,36120:1/20,36154:1/63,36720:31/630,36762:23/630
CLASS 6553 tournament=266172309 dual=0,1,2,3,4,5,7,9,11,14,15,16,17,18,20,21,22,24,25,27 primal=154:2/55,457:1/22,5913:3/220,6096:1/20,6777:1/20,7671:1/220,8072:3/220,9480:1/20,12272:1/20,12816:23/220,16149:3/220,16239:1/220,17341:1/20,17734:7/220,17857:1/44,18521:1/20,23616:1/220,23691:1/20,24928:2/55,27160:1/20,27513:3/220,29448:1/220,29826:1/110,30330:17/110,34566:7/220,35532:1/220,36154:2/55,36744:3/220
CLASS 6623 tournament=267347893 dual=0,1,2,3,4,6,7,9,10,11,12,13,15,18,19,20,21,23,25,26 primal=176:1/270,368:5/108,3426:1/20,5760:1/20,5914:11/540,5982:1/20,6777:47/360,6898:7/1080,7642:1/360,11860:1/20,12275:11/1080,12816:91/1080,14502:7/540,20559:1/20,20610:1/20,23692:23/1080,24496:1/90,24589:37/1080,26722:1/20,27184:7/180,29616:4/135,31344:43/1080,32016:1/270,32985:1/20,35890:3/40,36720:31/1080
CLASS 6624 tournament=267220917 dual=0,1,2,3,4,6,7,9,11,13,15,16,17,18,19,20,21,23,25,27 primal=368:7/160,3072:1/160,5982:1/20,9480:3/160,10560:19/160,11851:3/160,13834:7/160,16148:21/160,20595:1/20,20649:13/160,23629:1/20,23771:1/32,24220:1/160,26121:1/40,27015:3/160,27184:1/40,29026:1/20,29430:1/32,29850:3/160,34612:1/20,35282:1/20,35352:1/32,37011:1/20
CLASS 6746 tournament=266171349 dual=0,1,2,3,4,5,7,9,11,14,15,16,17,18,20,21,22,24,25,27 primal=154:1/28,2977:1/20,3456:1/140,5760:3/70,6018:1/20,9480:1/140,10260:1/70,12272:1/20,16874:1/20,17341:3/70,17776:11/140,18521:1/28,23524:1/20,23781:1/20,23872:1/140,24928:3/140,26101:3/70,27124:1/20,27160:1/20,29448:1/20,30309:1/35,36154:17/140,37320:1/70,39130:1/20
CLASS 6763 tournament=266167253 dual=0,1,2,3,7,8,9,10,11,14,15,16,17,18,19,20,21,22,24,27 primal=154:3/80,1836:3/80,6018:1/20,6076:1/20,6624:1/40,13681:1/80,17776:17/80,18521:1/80,20610:1/80,23524:1/20,23691:1/40,26193:1/80,27076:1/20,27123:1/20,27138:1/20,27157:1/80,29439:1/80,29448:1/20,36120:1/20,36154:1/40,36164:1/20,36168:1/20,36760:3/80,39130:1/40
CLASS 6772 tournament=199062485 dual=0,1,2,3,7,8,9,10,11,14,15,16,17,18,19,20,21,22,24,27 primal=164:1/30,2977:1/60,6018:1/20,6076:1/20,9480:1/20,9514:1/60,9663:1/20,10273:1/60,11837:2/15,13681:1/60,16874:1/60,17341:1/20,18521:1/20,20823:1/20,23524:1/20,23781:1/20,26078:1/30,27123:1/30,29026:1/20,29448:1/20,30309:1/60,30938:1/30,35760:1/20,39130:1/30
CLASS 6773 tournament=184509397 dual=0,1,2,3,4,5,7,8,9,11,12,15,17,20,21,23,24,25,26,27 primal=4352:79/700,4802:3/700,5972:3/70,5982:1/20,7230:3/70,10264:1/28,11837:99/700,14282:11/700,14356:1/140,14769:1/140,19425:3/140,20008:1/70,20025:1/20,20553:1/140,22744:3/100,23520:1/70,23572:1/20,23771:1/28,26088:1/35,27138:29/700,28945:1/20,30244:1/28,30721:1/20,35760:3/700,36168:1/70,38248:3/70,39040:1/20
CLASS 6789 tournament=251554773 dual=0,2,3,5,8,9,10,11,12,13,14,15,16,19,20,21,22,23,24,27 primal=181:1/20,1813:1/20,2116:9/340,4377:3/340,5972:1/34,6783:7/340,7526:1/34,8764:1/20,10266:3/85,12170:1/20,12288:7/170,17776:39/340,18645:2/85,23040:7/340,23572:21/170,26243:3/340,27280:7/170,28825:3/340,29050:1/20,30244:3/340,30721:11/340,34562:1/85,35313:3/170,36154:5/68,36168:1/20,39040:3/340,39092:1/68
CLASS 6811 tournament=198998997 dual=0,1,2,3,4,5,9,10,12,14,15,17,18,20,21,22,24,25,26,27 primal=161:1/20,351:1/45,1816:2/45,2970:1/20,6076:1/180,6833:2/45,7028:1/45,7702:1/45,7865:1/36,9514:1/20,10248:1/36,11837:7/90,12344:1/18,13681:1/180,18200:1/20,23252:1/20,23524:1/20,23872:7/180,26792:1/36,29044:1/20,32044:1/20,33234:1/45,34877:1/180,35760:1/20,36720:1/20,38025:1/20
CLASS 6877 tournament=198996949 dual=0,1,2,3,4,5,9,10,12,14,15,17,18,20,21,22,24,25,26,27 primal=161:1/20,4652:1/34,5917:11/85,6018:6/85,6833:3/340,11851:1/34,12272:3/340,17341:1/20,18521:9/340,20824:5/68,23524:1/20,23781:9/340,24934:1/20,25026:1/68,26240:9/340,26792:7/340,29026:3/170,29044:1/20,29448:1/20,30738:1/20,31584:1/20,32044:1/68,35760:7/340,36756:2/85,37095:2/85,37990:3/340,39530:9/340
