CERTIFICATE stable_transitivity_residue_profiles_v1 n=8
# CLASS <source-index> tournament=<mask> dilation=<d> stabilizer=<a> deficit=<delta> candidates=<count> profile=<order-index:multiplicity,...>
CLASS 2227 tournament=199158223 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=0:1,2178:1,6780:1,7006:1,11871:1,11941:1,21406:1,23538:1,25659:1,30430:1,30465:1,30873:1,37950:1,38890:1
CLASS 2227 tournament=199158223 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=157:1,1955:1,5940:1,6393:1,10244:1,11854:1,12676:1,18489:1,21364:1,23538:1,25000:1,25573:1,26404:1,30840:1,35650:1,37208:1,37962:1
CLASS 2228 tournament=199031247 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=602:1,8650:1,17138:1,17873:1,23524:1,25581:1,26400:1,37020:1
CLASS 2228 tournament=199031247 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=1696:1,1789:1,9633:1,11849:1,12465:1,14881:1,18051:1,28276:1,28818:1,30250:1,30880:1
CLASS 2228 tournament=199031247 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=1064:1,2250:1,4592:1,6813:1,8740:1,8856:1,11954:1,12405:1,17713:1,23524:1,23538:1,25956:1,38107:1,38880:1
CLASS 2228 tournament=199031247 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=624:1,1064:1,2200:1,2265:1,5921:1,6400:1,11940:1,17677:1,18755:1,23524:1,24963:1,25576:1,26496:1,30873:1,31152:1,34896:1,37023:1
CLASS 2290 tournament=266302863 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=721:1,1490:1,14182:1,17806:1,21285:1,23554:1,34560:1,37929:1
CLASS 2290 tournament=266302863 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=876:1,1754:1,2212:1,2808:1,6393:1,12393:1,17994:1,27210:1,27216:1,29016:1,31626:1
CLASS 2290 tournament=266302863 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=42:1,877:1,1754:1,9360:1,9526:1,14706:1,17754:1,18489:1,21177:1,21280:1,23970:1,25405:1,27216:1,29402:1
CLASS 2290 tournament=266302863 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=0:1,876:1,1687:1,6400:1,8136:1,9672:1,12762:1,17104:1,18770:1,23370:1,23521:1,23616:1,23970:1,25376:1,34560:1,36330:1,37987:1
CLASS 2295 tournament=251491791 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=600:1,7244:1,8016:1,12672:1,14018:1,17799:1,18502:1,34450:1
CLASS 2295 tournament=251491791 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=2090:1,2204:1,6843:1,10326:1,11840:1,12540:1,19889:1,28818:1,31536:1,34440:1,38760:1
CLASS 2295 tournament=251491791 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=24:1,2090:1,2649:1,6877:1,7923:1,11844:1,17800:1,18664:1,25352:1,28818:1,31056:1,38361:1,38490:1,39636:1
CLASS 2295 tournament=251491791 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=18:1,222:1,600:1,932:1,8016:1,10236:1,12753:1,17806:1,18665:1,19221:1,21189:1,21273:1,23616:1,27131:1,28818:1,28819:1,30915:1
CLASS 2309 tournament=266298767 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=169:1,4251:1,11825:1,21033:1,21285:1,30426:1,34440:1,38937:1
CLASS 2309 tournament=266298767 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=150:1,1350:1,14458:1,17852:1,21285:1,21513:1,25359:1,27090:1,29400:1,30264:1,34746:1
CLASS 2309 tournament=266298767 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=0:1,6777:1,8104:1,9690:1,12690:1,14434:1,14738:1,17732:1,18039:1,24336:1,25355:1,30696:1,31444:1,35648:1
CLASS 2309 tournament=266298767 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=0:1,1266:1,1737:1,2190:1,6912:1,8520:1,11853:1,14288:1,16864:1,23736:1,23962:1,24663:1,27307:1,28656:1,31444:1,35280:1,38136:1
CLASS 2312 tournament=251491727 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=2121:1,6688:1,12561:1,23524:1,29041:1,32800:1,35280:1,35652:1
CLASS 2312 tournament=251491727 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=11841:1,18589:1,19833:1,20208:1,23944:1,26520:1,27132:1,28818:1,30244:1,35312:1,35458:1
CLASS 2312 tournament=251491727 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=8544:1,9366:1,11841:1,12098:1,13684:1,17464:1,19987:1,23524:1,23768:1,23944:1,25242:1,25361:1,29400:1,35640:1
CLASS 2312 tournament=251491727 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=138:1,872:1,996:1,8080:1,8520:1,13728:1,17713:1,17806:1,19839:1,21184:1,25203:1,29400:1,29850:1,31290:1,34632:1,36754:1,38706:1
CLASS 2313 tournament=251487695 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=1:1,2112:1,10952:1,18317:1,18828:1,23972:1,29560:1,35082:1
CLASS 2313 tournament=251487695 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=600:1,12392:1,13724:1,17716:1,17730:1,21240:1,26979:1,30280:1,33954:1,36486:1,37346:1
CLASS 2313 tournament=251487695 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=186:1,2090:1,5912:1,11957:1,14293:1,17800:1,19907:1,21181:1,23358:1,25359:1,28897:1,33936:1,35280:1,35466:1
CLASS 2313 tournament=251487695 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=2090:1,2160:1,5913:1,6858:1,11821:1,18317:1,23958:1,25353:1,25545:1,29410:1,30280:1,30609:1,30840:1,35082:1,35280:1,36441:1,37031:1
CLASS 2317 tournament=199193999 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=880:1,1740:1,5913:1,13906:1,20264:1,21285:1,35162:1,39491:1
CLASS 2317 tournament=199193999 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=877:1,2210:1,9865:1,11843:1,12816:1,18492:1,24664:1,24930:1,27162:1,29526:1,30258:1
CLASS 2317 tournament=199193999 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=3:1,2208:1,5913:1,9841:1,16912:1,18480:1,21280:1,23994:1,27249:1,30412:1,30604:1,34570:1,37889:1,37929:1
CLASS 2317 tournament=199193999 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=150:1,7920:1,9682:1,9840:1,11843:1,14288:1,17721:1,17874:1,18331:1,21552:1,25056:1,25381:1,27112:1,30258:1,30412:1,30604:1,35304:1
CLASS 2320 tournament=184382927 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=18:1,7143:1,21436:1,23891:1,25361:1,26954:1,34562:1,37755:1
CLASS 2320 tournament=184382927 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=228:1,4494:1,5941:1,7143:1,10237:1,23520:1,25352:1,30611:1,34464:1,35086:1,37024:1
CLASS 2320 tournament=184382927 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=222:1,932:1,2204:1,5043:1,5985:1,8077:1,17807:1,18501:1,23524:1,23771:1,27143:1,29560:1,31656:1,37024:1
CLASS 2320 tournament=184382927 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=18:1,600:1,960:1,5640:1,7962:1,12020:1,12755:1,17713:1,17806:1,19402:1,26672:1,27132:1,28819:1,30589:1,35178:1,36321:1,38706:1
CLASS 3452 tournament=248442851 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=33:1,4206:1,6900:1,8805:1,11771:1,25879:1,32278:1,37621:1
CLASS 3452 tournament=248442851 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=33:1,507:1,8865:1,10950:1,22354:1,25724:1,25876:1,27085:1,34713:1,36301:1,37896:1
CLASS 3452 tournament=248442851 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=33:1,4200:1,6720:1,6780:1,8797:1,14552:1,14672:1,17028:1,20778:1,23053:1,25723:1,30114:1,32496:1,34504:1
CLASS 3452 tournament=248442851 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=8801:1,11253:1,12685:1,15120:1,16940:1,17655:1,20235:1,20236:1,23122:1,25803:1,25818:1,30456:1,32403:1,34719:1,36150:1,36301:1,37621:1
CLASS 3641 tournament=265155571 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=2947:1,3378:1,4320:1,6720:1,14147:1,17341:1,32721:1,37192:1
CLASS 3641 tournament=265155571 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=2596:1,3696:1,7848:1,12770:1,13981:1,15480:1,20350:1,25854:1,28984:1,31595:1,36150:1
CLASS 3641 tournament=265155571 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=600:1,3378:1,10945:1,13473:1,15126:1,15300:1,20341:1,20731:1,24133:1,24452:1,25267:1,34713:1,36150:1,37384:1
CLASS 3641 tournament=265155571 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=1089:1,4200:1,6730:1,9510:1,11811:1,12328:1,13485:1,15840:1,17656:1,18001:1,20260:1,24520:1,24829:1,28818:1,29025:1,31428:1,32476:1
CLASS 3666 tournament=267316147 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=120:1,2941:1,12578:1,20888:1,29701:1,31984:1,33096:1,39872:1
CLASS 3666 tournament=267316147 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=5041:1,6720:1,15120:1,20534:1,24556:1,29536:1,31990:1,32008:1,33010:1,34185:1,36174:1
CLASS 3666 tournament=267316147 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=504:1,2952:1,6720:1,8793:1,11827:1,12170:1,20736:1,23610:1,24369:1,26433:1,27278:1,32440:1,35776:1,36240:1
CLASS 3666 tournament=267316147 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=24:1,32:1,6081:1,6480:1,6732:1,11858:1,12697:1,17343:1,18637:1,24556:1,28684:1,28955:1,31987:1,32440:1,34740:1,34866:1,35778:1
CLASS 3670 tournament=265219059 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=255:1,3500:1,6024:1,23530:1,31202:1,31990:1,37010:1,37957:1
CLASS 3670 tournament=265219059 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=480:1,1170:1,6780:1,7275:1,11770:1,14652:1,18000:1,25006:1,28170:1,34981:1,39758:1
CLASS 3670 tournament=265219059 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=57:1,3500:1,4416:1,5904:1,6720:1,13593:1,17893:1,18000:1,20533:1,23130:1,24129:1,32153:1,32346:1,39872:1
CLASS 3670 tournament=265219059 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=33:1,40:1,3600:1,6480:1,7729:1,11770:1,17314:1,18362:1,20680:1,23530:1,24109:1,25818:1,29433:1,29745:1,34712:1,37516:1,37760:1
CLASS 3672 tournament=250543027 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=2592:1,3760:1,8913:1,11430:1,13143:1,18484:1,37801:1,38236:1
CLASS 3672 tournament=250543027 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=3364:1,6732:1,6784:1,9723:1,12290:1,15292:1,19996:1,26447:1,31984:1,32019:1,35290:1
CLASS 3672 tournament=250543027 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=318:1,2952:1,8864:1,13475:1,14810:1,15273:1,18229:1,19464:1,20533:1,23760:1,26269:1,28955:1,34864:1,35290:1
CLASS 3672 tournament=250543027 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=1093:1,3470:1,3793:1,6081:1,7080:1,7713:1,8804:1,8865:1,11989:1,13193:1,15553:1,17330:1,17737:1,20592:1,24435:1,35280:1,38236:1
CLASS 3674 tournament=250412019 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=493:1,2956:1,6729:1,12543:1,19730:1,24141:1,25309:1,39753:1
CLASS 3674 tournament=250412019 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=312:1,1093:1,2970:1,3761:1,7110:1,7732:1,14693:1,17643:1,17713:1,30155:1,36905:1
CLASS 3674 tournament=250412019 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=578:1,3498:1,3793:1,5948:1,7728:1,8988:1,11766:1,15720:1,17341:1,23115:1,23618:1,31999:1,37010:1,39041:1
CLASS 3674 tournament=250412019 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=3642:1,4203:1,6078:1,9273:1,9510:1,11769:1,13142:1,13163:1,17341:1,17347:1,18021:1,18232:1,20536:1,25705:1,32440:1,35461:1,38178:1
CLASS 3813 tournament=250574771 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=1034:1,8123:1,8285:1,13910:1,17340:1,18600:1,19816:1,34800:1
CLASS 3813 tournament=250574771 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=6281:1,11022:1,13857:1,17341:1,17354:1,18609:1,20561:1,28804:1,31244:1,35341:1,35355:1
CLASS 3813 tournament=250574771 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=32:1,290:1,3637:1,6786:1,6888:1,8153:1,12171:1,12753:1,15613:1,29400:1,32341:1,32629:1,37011:1,38242:1
CLASS 3813 tournament=250574771 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=0:1,369:1,3079:1,5948:1,9534:1,9650:1,13833:1,14779:1,17340:1,19802:1,20560:1,24210:1,27155:1,31290:1,32016:1,32413:1,38658:1
CLASS 3814 tournament=250570739 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=3456:1,6031:1,12189:1,14778:1,15150:1,20560:1,26470:1,32500:1
CLASS 3814 tournament=250570739 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=1371:1,4330:1,6726:1,12489:1,17344:1,19641:1,25410:1,27155:1,31121:1,32408:1,38260:1
CLASS 3814 tournament=250570739 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=3114:1,3637:1,4840:1,5912:1,12685:1,14588:1,15570:1,17286:1,20559:1,20652:1,31121:1,33003:1,36152:1,36300:1
CLASS 3814 tournament=250570739 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=290:1,381:1,3603:1,5905:1,8070:1,12771:1,14028:1,14312:1,15562:1,15720:1,18661:1,19620:1,20560:1,23130:1,31273:1,34741:1,38736:1
CLASS 3890 tournament=265680851 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=612:1,3456:1,6036:1,8212:1,12006:1,12928:1,23621:1,31620:1
CLASS 3890 tournament=265680851 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=384:1,6158:1,7667:1,11768:1,20355:1,20799:1,23473:1,30816:1,31608:1,36153:1,38047:1
CLASS 3890 tournament=265680851 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=39:1,3456:1,4452:1,4842:1,6057:1,6480:1,7839:1,11820:1,12723:1,17763:1,17764:1,29014:1,29994:1,37064:1
CLASS 3890 tournament=265680851 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=457:1,3609:1,4834:1,5912:1,6065:1,6795:1,13260:1,13830:1,15272:1,23776:1,23777:1,24849:1,27810:1,30339:1,36201:1,36288:1,37266:1
CLASS 3918 tournament=265744339 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=1320:1,2348:1,8841:1,12736:1,15180:1,23473:1,34712:1,36544:1
CLASS 3918 tournament=265744339 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=34:1,489:1,1122:1,6792:1,8828:1,17337:1,23857:1,27849:1,29464:1,36153:1,36545:1
CLASS 3918 tournament=265744339 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=432:1,2956:1,6728:1,7654:1,11835:1,12661:1,13593:1,18722:1,20348:1,24688:1,30844:1,32059:1,36153:1,37450:1
CLASS 3918 tournament=265744339 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=30:1,33:1,754:1,3402:1,7008:1,13261:1,14554:1,15180:1,17778:1,20776:1,23538:1,26220:1,29152:1,32134:1,36201:1,36336:1,37628:1
CLASS 3937 tournament=250933203 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=3498:1,4329:1,10953:1,11197:1,19352:1,20244:1,27796:1,38619:1
CLASS 3937 tournament=250933203 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=4328:1,8790:1,11094:1,13593:1,15184:1,18818:1,19730:1,23618:1,23860:1,28042:1,30253:1
CLASS 3937 tournament=250933203 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=2953:1,4320:1,4706:1,6056:1,7645:1,8253:1,11770:1,13592:1,18810:1,19320:1,23762:1,27797:1,34860:1,36457:1
CLASS 3937 tournament=250933203 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=4332:1,6795:1,8236:1,8804:1,12246:1,13305:1,18816:1,19804:1,20166:1,20620:1,23477:1,23635:1,28896:1,30253:1,31936:1,36150:1,36903:1
CLASS 4085 tournament=265679827 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=250:1,11766:1,16879:1,18738:1,24526:1,28896:1,29014:1,29673:1
CLASS 4085 tournament=265679827 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=261:1,1155:1,2976:1,5916:1,9634:1,12693:1,18906:1,23538:1,27452:1,27913:1,37027:1
CLASS 4085 tournament=265679827 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=608:1,1156:1,5958:1,7848:1,11834:1,12736:1,15429:1,23524:1,23857:1,26224:1,27360:1,29025:1,37269:1,38040:1
CLASS 4085 tournament=265679827 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=4513:1,6056:1,9514:1,9600:1,13260:1,13485:1,14201:1,15120:1,17349:1,17782:1,18720:1,20611:1,23850:1,24519:1,26553:1,28818:1,30307:1
CLASS 4102 tournament=265675731 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=16875:1,19440:1,20341:1,20610:1,26221:1,29674:1,30251:1,37067:1
CLASS 4102 tournament=265675731 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=2610:1,4320:1,6720:1,11834:1,13414:1,18892:1,23715:1,29699:1,30720:1,30882:1,36183:1
CLASS 4102 tournament=265675731 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=33:1,4328:1,5916:1,6152:1,11769:1,13280:1,17776:1,23746:1,24855:1,30882:1,33196:1,34480:1,35304:1,37266:1
CLASS 4102 tournament=265675731 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=1155:1,3486:1,4530:1,5916:1,7888:1,13272:1,13280:1,15279:1,17313:1,20610:1,23476:1,23836:1,24361:1,29472:1,36153:1,36154:1,36164:1
CLASS 4110 tournament=184017875 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=1120:1,6831:1,14853:1,18766:1,20522:1,27736:1,30261:1,36154:1
CLASS 4110 tournament=184017875 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=1384:1,2880:1,4328:1,6724:1,12022:1,13509:1,14356:1,17778:1,17833:1,28955:1,36448:1
CLASS 4110 tournament=184017875 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=3073:1,4800:1,5917:1,14853:1,17224:1,18834:1,20166:1,20337:1,23472:1,27858:1,30474:1,31114:1,36289:1,36401:1
CLASS 4110 tournament=184017875 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=105:1,4806:1,5917:1,5985:1,6793:1,11837:1,13276:1,15334:1,19356:1,20340:1,20344:1,23556:1,26992:1,27858:1,34563:1,38250:1,39035:1
CLASS 4124 tournament=265743315 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=726:1,3491:1,7683:1,12712:1,17782:1,26448:1,32374:1,36150:1
CLASS 4124 tournament=265743315 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=491:1,4332:1,8880:1,12348:1,12661:1,15489:1,19089:1,23616:1,26145:1,29145:1,37626:1
CLASS 4124 tournament=265743315 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=34:1,1178:1,2880:1,13112:1,13285:1,17330:1,23634:1,23806:1,26222:1,30425:1,34712:1,36304:1,36632:1,37458:1
CLASS 4124 tournament=265743315 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=1068:1,3456:1,4383:1,5916:1,6065:1,8828:1,12708:1,13593:1,16170:1,17330:1,17716:1,20346:1,27840:1,30450:1,30844:1,31971:1,39064:1
CLASS 4141 tournament=265743251 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=2965:1,5915:1,7620:1,13264:1,24555:1,30450:1,34861:1,37561:1
CLASS 4141 tournament=265743251 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=301:1,1028:1,2952:1,4298:1,6810:1,11944:1,12664:1,12712:1,26445:1,36306:1,36348:1
CLASS 4141 tournament=265743251 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=1080:1,2955:1,3810:1,7643:1,8804:1,11824:1,11835:1,12928:1,15120:1,24565:1,29704:1,29706:1,33721:1,36306:1
CLASS 4141 tournament=265743251 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=1177:1,1182:1,5913:1,6057:1,6111:1,6153:1,8825:1,17859:1,17860:1,18753:1,20533:1,20602:1,20619:1,29472:1,32332:1,35778:1,36306:1
CLASS 4181 tournament=265741235 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=3456:1,12854:1,13113:1,14578:1,15606:1,17740:1,20645:1,29436:1
CLASS 4181 tournament=265741235 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=3360:1,5920:1,12683:1,17343:1,18720:1,20680:1,28753:1,29898:1,32385:1,35280:1,36386:1
CLASS 4181 tournament=265741235 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=1176:1,6733:1,12694:1,13184:1,15600:1,17344:1,19148:1,20680:1,24378:1,28953:1,28961:1,29898:1,35280:1,35288:1
CLASS 4181 tournament=265741235 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=0:1,2880:1,7669:1,8862:1,11769:1,12855:1,13592:1,17313:1,20680:1,23800:1,24361:1,27936:1,28953:1,31145:1,36292:1,37530:1,39258:1
CLASS 4419 tournament=267253163 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=1248:1,6633:1,10922:1,17508:1,23116:1,29610:1,33001:1,37309:1
CLASS 4419 tournament=267253163 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=0:1,72:1,5938:1,7983:1,12681:1,23985:1,29566:1,29889:1,32453:1,33012:1,37021:1
CLASS 4419 tournament=267253163 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=1032:1,6063:1,6630:1,8524:1,11888:1,11894:1,18459:1,19470:1,23560:1,23973:1,32452:1,34560:1,35880:1,38953:1
CLASS 4419 tournament=267253163 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=968:1,1230:1,5913:1,5928:1,7080:1,11557:1,14073:1,15378:1,17736:1,23985:1,25636:1,29250:1,29472:1,29616:1,31290:1,35466:1,38476:1
CLASS 4423 tournament=265156075 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=2803:1,5931:1,11810:1,12673:1,15370:1,28294:1,34962:1,35880:1
CLASS 4423 tournament=265156075 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=1050:1,2764:1,6212:1,11813:1,15318:1,15421:1,16296:1,23117:1,23524:1,31594:1,36933:1
CLASS 4423 tournament=265156075 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=5910:1,6630:1,12765:1,15276:1,18064:1,20171:1,21521:1,25579:1,25777:1,28818:1,31275:1,34850:1,35504:1,37473:1
CLASS 4423 tournament=265156075 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=1202:1,2227:1,2260:1,2658:1,5910:1,6480:1,8020:1,11811:1,12694:1,16850:1,23974:1,24632:1,28818:1,29181:1,31594:1,37929:1,39972:1
CLASS 4448 tournament=267316651 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=3602:1,11616:1,12091:1,15273:1,21334:1,21419:1,23644:1,36498:1
CLASS 4448 tournament=267316651 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=2232:1,2288:1,8915:1,11864:1,15368:1,18033:1,29596:1,29616:1,31984:1,34729:1,36183:1
CLASS 4448 tournament=267316651 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=38:1,480:1,5913:1,7992:1,12425:1,17586:1,18616:1,19491:1,24498:1,25650:1,29169:1,32035:1,32361:1,36240:1
CLASS 4448 tournament=267316651 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=0:1,1059:1,3818:1,6144:1,8920:1,11826:1,11868:1,15368:1,17737:1,21393:1,23913:1,25384:1,28666:1,29538:1,33008:1,33012:1,36498:1
CLASS 4452 tournament=265219563 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=4200:1,12704:1,13995:1,16560:1,17460:1,28093:1,35736:1,36588:1
CLASS 4452 tournament=265219563 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=498:1,6065:1,11811:1,15372:1,18034:1,21256:1,25660:1,29145:1,32434:1,35646:1,39754:1
CLASS 4452 tournament=265219563 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=1024:1,2778:1,4417:1,4698:1,5913:1,6770:1,8444:1,12694:1,15265:1,16929:1,18067:1,25276:1,32343:1,33766:1
CLASS 4452 tournament=265219563 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=0:1,315:1,1024:1,1059:1,6840:1,8508:1,14646:1,17656:1,18070:1,21253:1,24705:1,25276:1,31981:1,32361:1,32715:1,36635:1,37488:1
CLASS 4721 tournament=251622811 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=720:1,2898:1,5988:1,12098:1,18664:1,23602:1,30613:1,35077:1
CLASS 4721 tournament=251622811 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=1034:1,3076:1,7092:1,8077:1,12186:1,17772:1,18699:1,21033:1,21281:1,34562:1,35584:1
CLASS 4721 tournament=251622811 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=0:1,186:1,3061:1,9608:1,12184:1,12561:1,17762:1,19333:1,21035:1,27229:1,28986:1,30766:1,31124:1,35652:1
CLASS 4721 tournament=251622811 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=10:1,2208:1,6930:1,8080:1,11832:1,12184:1,13902:1,14292:1,15420:1,17286:1,19521:1,21273:1,23736:1,29017:1,31213:1,35470:1,37897:1
CLASS 4724 tournament=249525723 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=1354:1,2194:1,5956:1,8151:1,17341:1,27229:1,28567:1,34728:1
CLASS 4724 tournament=249525723 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=377:1,2557:1,6384:1,6972:1,14704:1,15276:1,18829:1,23524:1,29825:1,30243:1,38343:1
CLASS 4724 tournament=249525723 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=1368:1,5941:1,9608:1,9612:1,12231:1,15273:1,15408:1,17762:1,23521:1,23565:1,27142:1,30316:1,30330:1,37146:1
CLASS 4724 tournament=249525723 dilation=5 stabilizer=6 deficit=1 candidates=5024 profile=456:1,600:1,2211:1,6877:1,9504:1,12098:1,12566:1,14311:1,15521:1,15525:1,17712:1,21285:1,23521:1,23773:1,29028:1,30876:1,37897:1
CLASS 4750 tournament=250576283 dilation=2 stabilizer=3 deficit=4 candidates=35296 profile=2523:1,5913:1,16030:1,23319:1,30313:1,32517:1,35466:1,37803:1
CLASS 4750 tournament=250576283 dilation=3 stabilizer=4 deficit=3 candidates=25952 profile=102:1,968:1,8122:1,14340:1,15368:1,17753:1,21427:1,26145:1,29557:1,30243:1,33016:1
CLASS 4750 tournament=250576283 dilation=4 stabilizer=5 deficit=2 candidates=14368 profile=96:1,2210:1,2292:1,5913:1,6930:1,12425:1,14028:1,15525:1,19500:1,21427:1,26622:1,27187:1,30724:1,38833:1
